Link,Title
https://news.tvbs.com.tw/local/1482639,快訊／蘇花公路死亡車禍　游姓司機100萬交保
https://news.tvbs.com.tw/politics/1482378,蘇花遊覽車撞山壁　運安會指車體結構有系統問題
https://news.tvbs.com.tw/local/1482369,蘇花遊覽車車禍釀6死　司機出院移送宜檢複訊
https://news.tvbs.com.tw/local/1481016,21歲女蘇花車禍斷魂　家屬將捐復康巴士遺愛人間
https://news.tvbs.com.tw/life/1480461,提前掃墓！國道南下塞爆　北市5掃墓公車上路
https://news.tvbs.com.tw/life/1479925,用路人注意！清明連假出遊必看　19處省道易壅塞
https://news.tvbs.com.tw/life/1479663,23輛遊覽車被召檢驗　騰龍業者鞠躬致歉
https://news.tvbs.com.tw/local/1479494,蘇花車禍釀6死！騰龍遊覽車被召回檢驗　負責人鞠躬道歉
https://news.tvbs.com.tw/politics/1479442,朝野關注蘇花意外　促交通部提遊覽車評鑑更新報告
https://news.tvbs.com.tw/local/1479362,女大生遇死劫！　同學們連日弔唁、淚灑靈堂
https://news.tvbs.com.tw/local/1479349,筆錄做一半！肇事司機骨折　最快18日出院
https://news.tvbs.com.tw/local/1479191,蘇花車禍女大生斷魂　師生不捨慟喊：一想到她就淚不止
https://news.tvbs.com.tw/local/1479068,蘇花遊覽車撞山壁釀6死　里長：煎熬仍要面對
https://news.tvbs.com.tw/local/1479064,遊覽車突搖晃！生還鄰長摔水溝　斷5肋骨
https://news.tvbs.com.tw/local/1479088,撞擊前15秒！連三處轉彎　遊覽車「車速加快」
https://news.tvbs.com.tw/local/1479057,踩嘸煞車？資深運將煞停　靠「油壓減速器」
https://news.tvbs.com.tw/local/1478955,蘇花公路遊覽車撞山壁　3壽險啟動保戶調查理賠
https://news.tvbs.com.tw/life/1478903,注意血光之災！5生肖慎「行車銳器」農曆2月運勢曝
https://news.tvbs.com.tw/local/1478870,蘇花車禍釀6死　他重砲嗆：民進黨政客又忘了？
https://news.tvbs.com.tw/politics/1478841,遊覽車蘇花撞山壁　侯友宜籲避免使用肇事公司車輛
https://news.tvbs.com.tw/local/1478812,煞車失靈釀蘇花車禍？內行曝致命點「推頭+壁角」更難救
https://news.tvbs.com.tw/local/1478761,復興里里長揪團　2里4車出遊「返程遇劫」
https://news.tvbs.com.tw/local/1478748,煞車皮過熱？非肇事熱區　人為釀禍因素大
https://news.tvbs.com.tw/local/1478762,行車紀錄器曝光！蘇花車禍「遊覽車過彎加速」撞爛山壁
https://news.tvbs.com.tw/local/1478747,女大生陪父母旅遊遇蘇花車禍「連人帶椅」拋飛亡　嬤奔靈堂痛哭
https://news.tvbs.com.tw/local/1478708,蘇花車禍17年37死　運安會認這次「公路地點有問題」
https://news.tvbs.com.tw/politics/1478690,遊覽車撞山壁6死　林佳龍指示加速蘇花公路安全計畫
https://news.tvbs.com.tw/local/1478695,蘇花車禍釀6死　遊覽車公會揭「關鍵」：駕駛疏失比例大
https://news.tvbs.com.tw/local/1478677,蘇花公路遊覽車撞山壁事故釀6死　檢警擴大偵辦
https://news.tvbs.com.tw/local/1478653,蘇花車禍慘釀6死　騰龍負責人致歉：不知為何會出事
https://news.tvbs.com.tw/local/1478650,蘇花車禍遭拋飛　倖存者還原「煉獄現場」：連過3彎很急
https://news.tvbs.com.tw/local/1478646,父母旅行撞期逃蘇花車禍死劫　他一眼認出：員工旅遊年年搭
https://news.tvbs.com.tw/local/1478641,博愛醫院6人加護病房搶救　游姓駕駛自責頻問乘客傷勢
https://news.tvbs.com.tw/local/1478633,「我們回家了」家屬下跪招魂淚喊　蘇花車禍6死者送二殯
https://news.tvbs.com.tw/local/1478630,死者都坐此處！蘇花車禍「致命5至7排」衝擊力最大
https://news.tvbs.com.tw/local/1478627,煉獄！人壓人渾身血　蘇花車禍「乘客噴飛水溝」畫面曝
https://news.tvbs.com.tw/local/1478592,再傳遊覽車重大事故　勾起多件傷心往事
https://news.tvbs.com.tw/local/1478623,找原因！蘇花公路遊覽車撞山　車齡3年　司機20年駕駛經驗
https://news.tvbs.com.tw/local/1478535,遊覽車撞山壁處非陸客團墜海點　新舊台9差很大
https://news.tvbs.com.tw/local/1478607,蘇花公路遊覽車撞山　林佳龍：路線線型非釀禍原因
https://news.tvbs.com.tw/local/1478602,遊覽車撞山妻罹難！　死者夫：拿我命跟她換
https://news.tvbs.com.tw/local/1478600,檢方搜索騰龍遊覽車公司　查扣車輛資料
https://news.tvbs.com.tw/local/1478577,侯友宜奔院探蘇花傷者　贈1人5千慰問金：全力協助
https://news.tvbs.com.tw/local/1478569,遊覽車撞山壁6死！　里長「爆哭下跪」：真的很痛
https://news.tvbs.com.tw/local/1478548,里民出遊撞車6死　女里長哽咽下跪道歉
https://news.tvbs.com.tw/local/1478551,遊覽車撞山奪6命　阿公「每團必跟」1原因留家躲死劫
https://news.tvbs.com.tw/local/1478541,蘇花公路遊覽車撞山壁　6人死亡39傷
https://news.tvbs.com.tw/local/1478542,快訊／搜索騰龍遊覽車公司　檢方查扣車輛資料
https://news.tvbs.com.tw/life/1478534,蘇花遊覽車事故理賠　金管會：均由華南產險承保
https://news.tvbs.com.tw/local/1478484,怎撞的？多人拋飛車外　乘客：煞車失靈
https://news.tvbs.com.tw/local/1478528,蘇花遊覽車撞山釀6死　完整送醫名單公布
https://news.tvbs.com.tw/local/1478451,蘇花公路遊覽車撞山壁　5人死亡40傷
https://news.tvbs.com.tw/local/1478445,遊覽車蘇花撞山壁釀5死　旅行社老闆失聯找不到人
https://news.tvbs.com.tw/local/1478400,蘇花遊覽車撞山壁5死逾20傷　醫院啟動大量傷患機制
https://news.tvbs.com.tw/local/1478398,蘇花遊覽車撞山壁5人亡　11年前同地點翻車釀26死
https://news.tvbs.com.tw/local/1478396,遊覽車撞蘇花公路山壁　車破大洞乘客抱頭逃出滿臉血
https://news.tvbs.com.tw/local/1478362,不斷更新／遊覽車撞山再添一死！　累計6人亡
https://news.tvbs.com.tw/local/1475809,蘇花公路東澳段砂石車翻覆　最快下午5時恢復交通
https://news.tvbs.com.tw/local/1475737,快訊／蘇花公路117K砂石車翻覆　單向雙向管制
https://news.tvbs.com.tw/local/1470539,快訊／蘇花公路2車擦撞釀火燒車　現場嚴重回堵
https://news.tvbs.com.tw/local/1470536,台9線蘇花火燒車　2車對撞起火燃燒「南北向塞爆」
https://news.tvbs.com.tw/local/1470327,砰！疑過彎不慎　砂石車隧道口自撞邊坡
https://news.tvbs.com.tw/life/1468372,228連假將湧現車潮　注意3大省道尖峰時段
https://news.tvbs.com.tw/life/1458332,春節蘇花改路肩只開放大客車　警：加強取締違規
https://news.tvbs.com.tw/local/1446584,進部落「防超速」！　「舊蘇花」設區間測速相機
https://news.tvbs.com.tw/life/1442782,收假蘇花公北上湧車潮　估全天車流超過1萬輛
https://news.tvbs.com.tw/life/1442281,元旦連假出遊　公路局：估2日中午起爆北返車潮
https://news.tvbs.com.tw/life/1442075,元旦連假首日　蘇花改南下清晨一度湧車流
https://news.tvbs.com.tw/local/1425569,連日大雨！　蘇花台九丁線土石「接連崩塌」
https://news.tvbs.com.tw/life/1425430,舊蘇花公路蘇澳段土石坍塌　雙向車道封閉管制
https://news.tvbs.com.tw/politics/1417525,花蓮縣道193線北段拓寬需9億元　議員批炒地皮
https://news.tvbs.com.tw/local/1416539,轎車擦撞遊覽車又自撞　「輪胎噴飛10公尺」
https://news.tvbs.com.tw/local/1416446,蘇花公路大清水隧道車禍　雙向交通受阻回堵3公里
https://news.tvbs.com.tw/life/1403913,舊蘇花公路觀音段坍方中斷　工程單位搶通
https://news.tvbs.com.tw/local/1402119,89歲老翁駕車連環撞！　蘇花匯德隧道狂塞2小時
https://news.tvbs.com.tw/local/1402067,快訊／蘇花匯德隧道3車連環撞　車多回堵3公里
https://news.tvbs.com.tw/life/1401989,雨彈襲宜蘭！蘇花公路落石坍方一度封路
https://news.tvbs.com.tw/local/1401497,連日大雨不斷！蘇花公路觀音段土石流　清晨已搶通
https://news.tvbs.com.tw/local/1399448,打滑！過彎車斗自甩尾　猛撞對向砂石車
https://news.tvbs.com.tw/life/1396729,雙十連假！　首日估蘇花南下恐湧「2萬車潮」
https://news.tvbs.com.tw/life/1393721,中秋連假　蘇花改預估10/1凌晨3時起湧車潮
https://news.tvbs.com.tw/local/1393605,塞！蘇花貨車失控衝撞砂石車　民眾困車陣
https://news.tvbs.com.tw/life/1393435,快訊／蘇花公路161K　貨車、砂石車碰撞2駕駛傷
https://news.tvbs.com.tw/life/1391446,中秋連假3幹道恐塞爆　蘇花公路尖峰上看10小時
https://news.tvbs.com.tw/local/1382297,2男大生遊蘇花慘摔　前車掉「砂石」害犁田
https://news.tvbs.com.tw/local/1380606,怪味！轎車引擎冒煙成火球　男嚇壞驚惶逃
https://news.tvbs.com.tw/local/1380442,蘇花公路過彎撞砂石車　「通緝犯」身分曝光
https://news.tvbs.com.tw/life/1367938,快訊／蘇花公路「跨線」事故頻傳　公總祭科技執法
https://news.tvbs.com.tw/life/1367640,蘇花大車頻違規致死　「3危險路段」增科技執法設備
https://news.tvbs.com.tw/local/1347440,看嘸路！疑過彎沒減速　蘇花公路砂石漫天飛
https://news.tvbs.com.tw/life/1344158,端午連假行車高峰期　蘇花路廊恐塞12小時
https://news.tvbs.com.tw/local/1343544,閃避不及！砂石車逆向超車　騎士慘遭撞
https://news.tvbs.com.tw/local/1343478,快訊／逆向肇事！砂石車過彎撞機車　騎士搶救中
https://news.tvbs.com.tw/life/1342447,蘇花改最低速限今起上路　時速低於50公里就罰
https://news.tvbs.com.tw/cars/1338321,最高速限提升至70公里　蘇花改與南迴改同步提速
https://news.tvbs.com.tw/life/1319413,南方澳斷橋重建　公路總局：111年10/1前完成
https://news.tvbs.com.tw/life/1267877,快訊／蘇花東澳段零星落石砸中客運　玻璃碎裂
https://news.tvbs.com.tw/life/1267186,地方創生！活化老新城鄉　全靠「文創書店」
https://news.tvbs.com.tw/local/1259643,小心速限！蘇花改通車首日　開61張罰單
https://news.tvbs.com.tw/life/1259488,通車18小時…蘇花改開出56張罰單　最快超速37公里
https://news.tvbs.com.tw/politics/1259101,蘇花安估10年完成　張善政：若當選縮短至6年
https://news.tvbs.com.tw/life/1255943,集郵迷照過來！蘇花改將全線通車　明年1/3發行郵票
https://news.tvbs.com.tw/life/1255781,蘇花改禁機車路段　舊蘇花公路封路下可戒護通行
https://news.tvbs.com.tw/life/1254013,蘇花改後推「蘇花安」　估蘇澳至花蓮1小時可到
https://news.tvbs.com.tw/life/1251846,快訊／蘇花改1月6日通車　「南港到花蓮」票價320元
https://news.tvbs.com.tw/life/1251441,蘇花改明年1月6日通車　當天下午4時全線開放
https://news.tvbs.com.tw/life/1226884,快訊／蘇花公路大雨坍方　和中-崇德雙向封閉
https://news.tvbs.com.tw/life/1226696,暴雨襲宜蘭！部分路段水淹小腿肚　車拋錨
https://news.tvbs.com.tw/local/1222782,悚！蘇花砂石車自撞鋼柱　駕駛斷肢送醫不治
https://news.tvbs.com.tw/local/1222485,快訊／蘇花公路172K　砂石車疑自撞山壁交通阻
https://news.tvbs.com.tw/life/1215376,蘇花公路上嫌前車慢　休旅車逆向連超3車
https://news.tvbs.com.tw/life/1215120,蘇花車潮爆！台北-花蓮9小時　餐廳等嘸人
https://news.tvbs.com.tw/local/1213892,山貓跨雙黃線迴轉　騎士閃避不及高速撞
https://news.tvbs.com.tw/local/1211740,蘇花公路149.7k落石坍方　南北雙向中斷通行
https://news.tvbs.com.tw/local/1209216,蘇花和仁隧道2車對撞　駕駛疑骨折2傷
https://news.tvbs.com.tw/life/1208905,快訊／風雨不斷！蘇花135.3K零星落石　民眾避免通
https://news.tvbs.com.tw/life/1207508,快訊／宜蘭大豪雨　舊蘇花、新寮瀑布步道禁行
https://news.tvbs.com.tw/local/1204866,父悲痛發文！男童遭撞亡　盼勿二度傷害
https://news.tvbs.com.tw/local/1204752,男童穿馬路遭重機撞飛亡　父悲痛發文：別讓我受二次傷害
https://news.tvbs.com.tw/local/1204684,畫面曝光！男童突穿越馬路　重機閃避不及
https://news.tvbs.com.tw/local/1204280,碰！7歲男童穿馬路　遭重機撞飛送醫不治
https://news.tvbs.com.tw/life/1198680,快訊／中秋連假16地雷路段曝！　遊樂區成塞車熱點
https://news.tvbs.com.tw/local/1189952,連日大雨蘇花公路凌晨落石　公路總局搶通
https://news.tvbs.com.tw/local/1186048,飛來橫禍！蘇花路樹突倒塌　砸中路過敞篷跑車
https://news.tvbs.com.tw/life/1185987,眼前一片黑！路樹倒下砸跑車　駕駛嚇傻
https://news.tvbs.com.tw/life/1180206,礁溪跑馬古道落石 　警拉封鎖線戒備
https://news.tvbs.com.tw/life/1179993,宜蘭外海規模6強震　蘇花公路零星落石
https://news.tvbs.com.tw/life/1179784,快訊／利奇馬來襲　宜、花等5公路明預警性封路
https://news.tvbs.com.tw/life/1174941,蘇花改工程趕工　拚109年元月5日全線通車
https://news.tvbs.com.tw/local/1164274,外籍女學生清水斷崖邊徘徊　僵持17小時喚回
https://news.tvbs.com.tw/local/1139686,蘇花公路觀音段落石砸車　駕駛臉部受傷
https://news.tvbs.com.tw/life/1139540,快訊／雷雨中行駛蘇花　男遭落石擊中嘴部受傷
https://news.tvbs.com.tw/local/1138441,蘇花大雨落石砸車　車體變形夫妻輕傷
https://news.tvbs.com.tw/local/1138316,快訊／巨石砸車夫妻輕傷　蘇花公路雙向中斷
https://news.tvbs.com.tw/local/1138334,蘇花公路坍方！落石砸爛休旅車2人傷　雙向不通
https://news.tvbs.com.tw/local/1126192,驚險！休旅車自撞護欄　打滑朝對向貨車撞上
https://news.tvbs.com.tw/life/1122690,快訊／宜蘭大雨特報防土石流！西帽山時雨量19.5mm
https://news.tvbs.com.tw/local/1122203,疑逆向超車！　蘇花彎道騎士遭砂石車撞飛
https://news.tvbs.com.tw/local/1120947,蘇花公路自小客車對撞　2傷者送醫救治
https://news.tvbs.com.tw/life/1118943,憂蘇花公路安全　花蓮民宿收「退訂簡訊」
https://news.tvbs.com.tw/life/1117630,快訊／「玉長隧道、蘇花公路」　年底設單車偵測系統
https://news.tvbs.com.tw/life/1104527,快訊／清明連假車況預估　高公局：國5後兩日恐塞爆
https://news.tvbs.com.tw/local/1100349,偏一點就傷人！　護欄鋼管插車輪穿門板
https://news.tvbs.com.tw/local/1099681,驚險！山壁崩落　巨大石塊堵大清水隧道口
https://news.tvbs.com.tw/local/1099279,蘇花公路崩巨石　工程人員漏夜清理搶通
https://news.tvbs.com.tw/life/1097902,快訊／交管！蘇花公路防災演練　上午封閉2.5小時
https://news.tvbs.com.tw/life/1097854,快訊／蘇花改明年前通車！北花客運新線　各家搶
https://news.tvbs.com.tw/life/1095766,暖心！日版畫家來台徒步環島　警助旅費
https://news.tvbs.com.tw/life/1095722,快訊／蘇花、蘇花改3/11、3/13防災演練　機動管
https://news.tvbs.com.tw/life/1091568,國道明最塞！避開9大地雷段　這裡恐塞到深夜
https://news.tvbs.com.tw/local/1081846,疑剎車不靈　砂石車自撞蘇花山壁
https://news.tvbs.com.tw/life/1077411,春節連假首日　5機車、2大貨車誤闖蘇花改
https://news.tvbs.com.tw/local/1072598,槽車氫氧化鈉外洩事故　東澳北溪水質恢復正常
https://news.tvbs.com.tw/local/1072009,蘇花公路化學槽車翻覆　駕駛拋飛車外死亡
https://news.tvbs.com.tw/local/1071740,強鹼外洩！化學槽車翻覆駕駛慘死　舊蘇花管制中
https://news.tvbs.com.tw/local/1071720,快訊／蘇花槽車翻覆氫氧化鈉洩漏　駕駛拋出車外亡
https://news.tvbs.com.tw/life/1071405,「蘇花改」明年1月沒通車？處長發豪語：回家吃自己
https://news.tvbs.com.tw/life/1071176,蘇花改109年全線通車　工程單位倒數拚352天
https://news.tvbs.com.tw/life/1066965,春節連假　蘇花路廊管制21公噸以上大貨車通行
https://news.tvbs.com.tw/life/1061041,想害誰？遊覽車蘇花盲彎超車　網怒譙：職業垃圾
https://news.tvbs.com.tw/life/1026574,雨襲宜蘭！　「蘇澳-南澳」預警封路4小時
https://news.tvbs.com.tw/life/1026564,快訊／雨勢趨緩　蘇花公路預警性封閉暫解除
https://news.tvbs.com.tw/life/1026499,快訊／宜蘭雨超大！蘇花公路「蘇澳-南澳」預警封閉
https://news.tvbs.com.tw/life/1026473,快訊／150K遭落石阻斷！　蘇花公路雙向無法通行
https://news.tvbs.com.tw/local/1022593,驚險瞬間！蘇花公路落石掉落　3車受損1駕駛傷
https://news.tvbs.com.tw/local/1014480,「1021」　8年前蘇花公路遊覽車墜海23死
https://news.tvbs.com.tw/local/1014501,1021死亡巧合！宜蘭8年前同日「26人喪命」
https://news.tvbs.com.tw/entertainment/1014305,訂普悠瑪票成專案業務　名嘴嘆：回家的路要用命來換
https://news.tvbs.com.tw/local/1009301,舊蘇花大貨車自撞山壁　駕駛受困近5小時
https://news.tvbs.com.tw/local/1009212,貨車自撞山壁！駕駛遭夾擊卡車內　蘇花雙向中斷
https://news.tvbs.com.tw/local/1004590,蘇花雙黃線超車　重機遭雙向砂石車「夾殺」
https://news.tvbs.com.tw/local/1004474,逆向超車遭2大車夾殺　車全毀騎士命大僅輕傷
https://news.tvbs.com.tw/local/997411,極貼法超車不慎！車「剛好」右偏　重機掉水溝
https://news.tvbs.com.tw/local/991110,快訊／過彎重心不穩！　蘇花171.6k曳引車翻覆
https://news.tvbs.com.tw/life/984736,快訊／蘇花公路164.5k落石擋道　單線雙向輪流通行
https://news.tvbs.com.tw/local/976408,工地領班墜落蘇花百公尺深懸崖　不幸身亡
https://news.tvbs.com.tw/local/970085,違規超車自摔！男大生環島遭輾斃　砂石車駕駛獲不起訴
https://news.tvbs.com.tw/local/953885,摔邊坡遇蘇花封閉！　婦受困吹海風14小時
https://news.tvbs.com.tw/local/953628,危險！婦為撿平板不慎墜　受困蘇花14小時
https://news.tvbs.com.tw/local/953619,撿錢包滑落蘇花公路　女駕駛等14小時獲救
https://news.tvbs.com.tw/life/953406,桃園風大！　竹圍漁港拉封鎖線、收費亭暫停
https://news.tvbs.com.tw/life/953197,強颱瑪莉亞撲台　中橫、蘇花晚間8時封路
https://news.tvbs.com.tw/life/953118,快訊／防颱！蘇花18:00只出不進、20:00禁通行
https://news.tvbs.com.tw/local/941502,蘇花公路東澳路段火燒車　2人及時逃生
https://news.tvbs.com.tw/life/940326,快訊／雨勢趨緩　蘇花東澳至崇德開放通行
https://news.tvbs.com.tw/local/939351,快訊／澳花隧道路段2車對撞　雙向一度無法通行
https://news.tvbs.com.tw/life/938585,蘇花、南橫等山區道路　零星落石坍方
https://news.tvbs.com.tw/life/938016,風浪強！東港往返小琉球　午後交通船停駛
https://news.tvbs.com.tw/life/936741,蘇花舊路若阻斷　機車、大貨車可有條件走蘇花改
https://news.tvbs.com.tw/life/930950,快訊／颱風季！　蘇花改將「有條件」開放機車、大貨車
https://news.tvbs.com.tw/local/925412,聯結車自撞蘇花山壁　出動大型吊車搶救駕駛
https://news.tvbs.com.tw/local/911351,驚險！女站蘇花公路中間拍照　車險撞上
https://news.tvbs.com.tw/life/907251,快訊／宜花暴雨泥流！　蘇花22:40搶通全線雙向通行
https://news.tvbs.com.tw/life/907054,快訊／宜花暴雨泥流　蘇花3路段週一晚間封閉
https://news.tvbs.com.tw/life/906660,快訊／蘇花改消防演習　今明10點至12點封閉
https://news.tvbs.com.tw/local/904961,快訊／蘇花聯結車自撞卡隧道　吊車排除無人傷
https://news.tvbs.com.tw/life/901385,土石阻15hrs！蘇花公路07:00搶通　雙向通行
https://news.tvbs.com.tw/life/901371,曝蘇花坍方驚險畫面　他靠這招脫困：離死最近一次
https://news.tvbs.com.tw/life/901365,快訊／和仁段坍方07:00搶通！　蘇花公路全線通行
https://news.tvbs.com.tw/life/901321,碰上強降雨！蘇花公路多處坍方　駕駛受困
https://news.tvbs.com.tw/life/901302,蘇花坍方！50人困隧道「落石堵住」　她急翻：老公也在
https://news.tvbs.com.tw/life/901245,蘇花公路土石坍方　駕駛憂落石受困隧道
https://news.tvbs.com.tw/local/898586,快訊／雙向阻斷！　蘇花9.7K砂石車、油罐車對撞
https://news.tvbs.com.tw/life/896734,連續假期提早北返　蘇花車流量增加
https://news.tvbs.com.tw/local/895976,塞到被腳踏車超車　網友哀嚎：桃園到花蓮開10小時
https://news.tvbs.com.tw/life/895931,好塞！蘇花改車流回堵　10分鐘車程開1小時
https://news.tvbs.com.tw/politics/895872,清明比過年塞！賀陳旦籲「走替代道路」：還能看風景
https://news.tvbs.com.tw/local/895331,環島遺憾！超車不慎自摔　騎士遭砂石車輾斃
https://news.tvbs.com.tw/local/892899,載鮮奶大貨車蘇花翻覆　車上2人送醫亡
https://news.tvbs.com.tw/local/892800,大貨車蘇花公路翻覆　2男送醫不治
https://news.tvbs.com.tw/local/889290,進退兩難！警掌握販毒情資　封隧道抓兩嫌
https://news.tvbs.com.tw/local/884798,蘇花公路甩尾差點GG　網尖叫「祖先保佑」
https://news.tvbs.com.tw/politics/884350,蘇花改提前開放大客車？　交長：不宜
https://news.tvbs.com.tw/local/884323,重機隧道逆向超車＋跨雙黃線　駕駛批：找死！
https://news.tvbs.com.tw/local/876337,停車賞蘇花美景　騎士不慎失足墜崖亡
https://news.tvbs.com.tw/local/876222,快訊／花蓮又傳墜谷　騎士疑不慎失足墜谷不治
https://news.tvbs.com.tw/local/872580,好險！駕駛走蘇花北返　差1秒就被巨大落石砸中
https://news.tvbs.com.tw/life/870494,蘇花改春運首日　交通大致順暢
https://news.tvbs.com.tw/life/870080,春節走蘇花改　預計15日凌晨4時湧車潮
https://news.tvbs.com.tw/life/867288,地震+大雨+寒流　坡地滑動危機恐加劇
https://news.tvbs.com.tw/life/866298,6.0強震憾花蓮　TVBS新聞台前進第一線不停棚報導
https://news.tvbs.com.tw/life/866004,快訊／一度部分封閉！　蘇花公路全線恢復通行
https://news.tvbs.com.tw/life/865788,快訊／蘇花公路、蘇花改部分通車　台9持續封閉
https://news.tvbs.com.tw/life/865716,快訊／花蓮6.0強震蘇花公路封閉　花蓮大橋封閉
https://news.tvbs.com.tw/life/865506,台灣駕駛遇地震閃巨石　外媒報導直呼幸運
https://news.tvbs.com.tw/life/865391,花蓮餘震不斷　蘇花零星落石幸未釀災
https://news.tvbs.com.tw/local/865314,快訊／疑地震影響！蘇花大落石崩落　占南下車道
https://news.tvbs.com.tw/life/864911,蘇花改「新路」不經「市區」　挑戰名店魅力
https://news.tvbs.com.tw/life/864821,震不停！花蓮餘震逾65次　規模5.8全台有感
https://news.tvbs.com.tw/life/864773,生死一瞬！5.8強震蘇花巨石砸落　驚險畫面曝光
https://news.tvbs.com.tw/life/864738,蘇花若遇災　機車族可有條件行駛蘇花改
https://news.tvbs.com.tw/life/864693,蓋5年！蘇花改蘇澳-東澳段　下午4點通車
https://news.tvbs.com.tw/politics/864622,蘇花改東澳段通車　總統：持續改善東部交通
https://news.tvbs.com.tw/politics/863307,蘇花改蘇澳至東澳段　5日下午4時通車
https://news.tvbs.com.tw/life/862020,蘇花公路改善　東澳段可望春節前通車
https://news.tvbs.com.tw/life/861397,快訊／蘇花改今完成缺失改善　目標2月5日通車
https://news.tvbs.com.tw/local/860847,快訊／遊覽車、小客車對撞　蘇花「清水段」雙向中斷
https://news.tvbs.com.tw/life/856551,蘇花改「四禁」　禁大客車、大貨車、機車、腳踏車
https://news.tvbs.com.tw/politics/856367,蘇花改快通了！「禁最多車」成奇觀　網轟：蓋幹嘛用？
https://news.tvbs.com.tw/life/853964,蘇花改2年後全通　最大挑戰長隧道工程
https://news.tvbs.com.tw/life/853968,國5不宜直連蘇花改　將延至台9線銜接
https://news.tvbs.com.tw/life/853957,蘇花改第一階段通車　東澳到南澳恐塞車
https://news.tvbs.com.tw/life/853942,蘇花改蘇澳到東澳速限60公里　禁行機車
https://news.tvbs.com.tw/life/853934,蘇花改蘇澳至東澳段將通車　行車省20分
https://news.tvbs.com.tw/life/853926,蘇花改東澳隧道地質複雜　工人戮力克服
https://news.tvbs.com.tw/life/853924,安全回家路環保糾結10年　蘇花高變蘇花改
https://news.tvbs.com.tw/life/852817,前寬後窄！蘇花改年節通車　蘇澳恐淪停車場
https://news.tvbs.com.tw/local/848779,快訊／蘇花128km貨櫃車撞轎車　單線雙向通行
https://news.tvbs.com.tw/local/848529,快訊／蘇花122.7K落石坍方　暫單線雙向通行
https://news.tvbs.com.tw/life/844666,塞爆！連假首日碰蘇花落石　蘇澳回堵2公里
https://news.tvbs.com.tw/local/844641,快訊／花蓮南濱砂石車「追撞」駕駛受困　市區塞爆
https://news.tvbs.com.tw/life/844491,快訊／蘇花114.3公里落石　一度雙向封閉管制
https://news.tvbs.com.tw/life/835385,快訊／台9線蘇澳至東澳　16日起夜間不管制
https://news.tvbs.com.tw/life/835038,蘇花改施工坍方　本身地質脆弱困難多
https://news.tvbs.com.tw/life/833035,蘇花改10月坍方　公路總局：不是偷工減料
https://news.tvbs.com.tw/life/831464,蘇花改最嚴重抽坍　上萬立方公尺土石崩落
https://news.tvbs.com.tw/life/830895,消化回堵車流　蘇花坍方段調整放行時間
https://news.tvbs.com.tw/life/830736,利於救災　蘇花改設首座隧道水霧設備
https://news.tvbs.com.tw/life/830295,蘇花搶通分時段開放通行　東澳回堵8公里
https://news.tvbs.com.tw/local/830261,快訊／甩貨壓小車　蘇花公路140.4K雙向封閉
https://news.tvbs.com.tw/life/829122,蘇花再坍！　蘇澳至東澳封閉4日7時開放
https://news.tvbs.com.tw/life/829079,快訊／蘇花傍晚又坍方　預警封閉至週一上午7點
https://news.tvbs.com.tw/life/828873,快訊／蘇花東澳段坍方搶通　晚間6點預警性封閉
https://news.tvbs.com.tw/life/828495,快訊／蘇花公路蘇澳至東澳段　延至下午3點開通
https://news.tvbs.com.tw/life/826453,驚悚！廂型車逆向撞大貨車　8人傷送醫
https://news.tvbs.com.tw/local/826520,民眾組隊登山　搭車行經蘇花車禍受傷
https://news.tvbs.com.tw/local/826318,恍神？廂型車開「對向」撞砂石車　8人受傷
https://news.tvbs.com.tw/local/826325,蘇花公路南澳段車禍　8人輕重傷
https://news.tvbs.com.tw/local/826178,快訊／蘇花公路砂石車對撞休旅車　8人送醫
https://news.tvbs.com.tw/local/798225,快訊／巨石從天而降！　蘇花140.6K將封路清除
https://news.tvbs.com.tw/local/794327,快訊／砂石車倒砂翻覆　蘇花單線雙向通行
https://news.tvbs.com.tw/local/789863,快訊／又坍了！蘇花140.8公里處　雙向遭土石阻斷
https://news.tvbs.com.tw/life/789506,快訊／雨勢仍大！　蘇花公路暫時解除預警性封閉
https://news.tvbs.com.tw/life/788960,蘇花南下多處坍方　人車受困進退兩難
https://news.tvbs.com.tw/life/788908,快訊／蘇花南下三處坍方　和中-崇德封閉
https://news.tvbs.com.tw/life/788828,快訊／蘇花公路南澳-和平　1900預警性封閉
https://news.tvbs.com.tw/life/788791,克難 ！台11線封路民眾客運、圖書館過夜
https://news.tvbs.com.tw/life/788616,快訊／蘇花多處坍方預警封閉 　估計15時開放通行
https://news.tvbs.com.tw/life/788565,快訊／台9縣149K坍方　蘇花預警性封閉
https://news.tvbs.com.tw/life/788570,花蓮強風豪雨 　災情陸續傳出
https://news.tvbs.com.tw/politics/787668,蘇花改禁行機車　立委要求交通部開放
https://news.tvbs.com.tw/life/787429,蘇花公路落石清除　恢復雙向通車
https://news.tvbs.com.tw/life/787041,快訊／宜蘭豪雨特報　蘇花蘇澳-南澳封路
https://news.tvbs.com.tw/life/786797,玩命？陸客清水斷崖這樣拍照　旁人傻眼
https://news.tvbs.com.tw/politics/784131,全運會聖火傳遞　蘇花改公路起跑
https://news.tvbs.com.tw/politics/778095,蘇花改蘇澳到東澳段　擬107年春節前通車
https://news.tvbs.com.tw/life/777375,連接蘇花改兩大隧道　鼓音橋持續推進
