	feature	feature_idx	coef	abs_coef	t	p	r2_model	df_resid	rng_seed	n_block	round_id	threshold	q_used	rank_p	cluster	x0_indices	p_oof_center	p_final_center
421	x325	266	-3.0142300978120472e-05	3.0142300978120472e-05	-0.10032691591110018	0.9200848146402798	0.7875570980109792	799540	100042	800000	1	0.01	459	422	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
422	x189	172	-2.9541176046722956e-05	2.9541176046722956e-05	-0.09833886303780254	0.9216632441288455	0.7875570980109792	799540	100042	800000	1	0.01	459	423	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
423	x296	241	-2.8421142810073555e-05	2.8421142810073555e-05	-0.09459019192908047	0.924640364313996	0.7875570980109792	799540	100042	800000	1	0.01	459	424	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
424	x12	10	-2.7137220515263633e-05	2.7137220515263633e-05	-0.09031180257473567	0.9280394640037373	0.7875570980109792	799540	100042	800000	1	0.01	459	425	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
425	x169	155	2.610976475350313e-05	2.610976475350313e-05	0.08683400150900918	0.9308034821378166	0.7875570980109792	799540	100042	800000	1	0.01	459	426	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
426	x430	337	2.5906311086401687e-05	2.5906311086401687e-05	0.08616182899570747	0.9313377954481936	0.7875570980109792	799540	100042	800000	1	0.01	459	427	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
427	x251	211	2.549805453666006e-05	2.549805453666006e-05	0.08476902421282721	0.932445041196319	0.7875570980109792	799540	100042	800000	1	0.01	459	428	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
428	x568	436	-2.5110404128675032e-05	2.5110404128675032e-05	-0.08354874740673761	0.9334152389416195	0.7875570980109792	799540	100042	800000	1	0.01	459	429	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
429	x544	412	2.505223090617532e-05	2.505223090617532e-05	0.08339682981908503	0.9335360300484059	0.7875570980109792	799540	100042	800000	1	0.01	459	430	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
430	x151	139	-2.5004628562250734e-05	2.5004628562250734e-05	-0.0831812879711896	0.9337074120299103	0.7875570980109792	799540	100042	800000	1	0.01	459	431	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
431	x458	362	-2.377666860854886e-05	2.377666860854886e-05	-0.07910228123574885	0.9369512888335567	0.7875570980109792	799540	100042	800000	1	0.01	459	432	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
432	x178	164	-2.3745062487581106e-05	2.3745062487581106e-05	-0.07899474930127476	0.9370368192332524	0.7875570980109792	799540	100042	800000	1	0.01	459	433	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
433	x313	258	2.2698644729813945e-05	2.2698644729813945e-05	0.07549221647958165	0.9398231091031723	0.7875570980109792	799540	100042	800000	1	0.01	459	434	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
434	x578	446	-2.138667208647893e-05	2.138667208647893e-05	-0.07113026368836306	0.9432941000159312	0.7875570980109792	799540	100042	800000	1	0.01	459	435	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
435	x102	92	-2.128618445260344e-05	2.128618445260344e-05	-0.07073124913812644	0.9436116675882271	0.7875570980109792	799540	100042	800000	1	0.01	459	436	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
436	x295	240	2.0868266198541885e-05	2.0868266198541885e-05	0.06945709833509074	0.9446257980805849	0.7875570980109792	799540	100042	800000	1	0.01	459	437	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
437	x95	86	2.0702775255635847e-05	2.0702775255635847e-05	0.06888231614134441	0.9450833119817634	0.7875570980109792	799540	100042	800000	1	0.01	459	438	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
438	x33	30	-1.8406494552575317e-05	1.8406494552575317e-05	-0.06126217948148119	0.9511504259154249	0.7875570980109792	799540	100042	800000	1	0.01	459	439	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
439	x392	312	1.7270216838881837e-05	1.7270216838881837e-05	0.05746085238272401	0.9541781041906403	0.7875570980109792	799540	100042	800000	1	0.01	459	440	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
440	x279	227	1.6893704104632894e-05	1.6893704104632894e-05	0.056187137796907184	0.9551927415671643	0.7875570980109792	799540	100042	800000	1	0.01	459	441	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
441	x407	316	1.661168037770039e-05	1.661168037770039e-05	0.055273399712519565	0.9559206675253717	0.7875570980109792	799540	100042	800000	1	0.01	459	442	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
442	x148	137	-1.630252238676381e-05	1.630252238676381e-05	-0.054222644087949586	0.956757793394758	0.7875570980109792	799540	100042	800000	1	0.01	459	443	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
443	x276	225	-1.6077161877206974e-05	1.6077161877206974e-05	-0.05349300426125266	0.9573391178259888	0.7875570980109792	799540	100042	800000	1	0.01	459	444	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
444	x138	128	1.6049951919640127e-05	1.6049951919640127e-05	0.05337022721219308	0.9574369399692202	0.7875570980109792	799540	100042	800000	1	0.01	459	445	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
445	x495	389	-1.5798826594068346e-05	1.5798826594068346e-05	-0.05256387493633524	0.9580794139155577	0.7875570980109792	799540	100042	800000	1	0.01	459	446	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
446	x80	72	1.572354648767798e-05	1.572354648767798e-05	0.05235376919201765	0.958246823483982	0.7875570980109792	799540	100042	800000	1	0.01	459	447	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
447	x206	183	-1.5585109845041165e-05	1.5585109845041165e-05	-0.051876582101018094	0.9586270468806901	0.7875570980109792	799540	100042	800000	1	0.01	459	448	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
448	x92	83	-1.4537663133041485e-05	1.4537663133041485e-05	-0.048367779101802705	0.9614231498704291	0.7875570980109792	799540	100042	800000	1	0.01	459	449	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
449	x553	421	-1.4485562747309277e-05	1.4485562747309277e-05	-0.04818983781313827	0.9615649610664138	0.7875570980109792	799540	100042	800000	1	0.01	459	450	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
450	x219	194	-1.3140123903431504e-05	1.3140123903431504e-05	-0.04373028784409301	0.9651194070153931	0.7875570980109792	799540	100042	800000	1	0.01	459	451	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
451	x201	178	-1.2750787081380123e-05	1.2750787081380123e-05	-0.042418389231153895	0.9661651796478535	0.7875570980109792	799540	100042	800000	1	0.01	459	452	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
452	x437	344	1.2193901062457372e-05	1.2193901062457372e-05	0.04060126775092333	0.9676137836102275	0.7875570980109792	799540	100042	800000	1	0.01	459	453	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
453	x511	395	-1.1140688205729512e-05	1.1140688205729512e-05	-0.03705862301404163	0.9704382726525931	0.7875570980109792	799540	100042	800000	1	0.01	459	454	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
454	x435	342	-9.579286512061893e-06	9.579286512061893e-06	-0.03187239814698763	0.9745738184960172	0.7875570980109792	799540	100042	800000	1	0.01	459	455	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
455	x21	18	8.772833440393104e-06	8.772833440393104e-06	0.02919655224476883	0.9767078382602595	0.7875570980109792	799540	100042	800000	1	0.01	459	456	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
456	x332	267	6.7438229344671015e-06	6.7438229344671015e-06	0.02243007051105401	0.982104899180126	0.7875570980109792	799540	100042	800000	1	0.01	459	457	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
457	x163	149	4.267647049480174e-06	4.267647049480174e-06	0.01419625105308934	0.9886734144547471	0.7875570980109792	799540	100042	800000	1	0.01	459	458	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
458	x558	426	-2.6504409269479934e-06	2.6504409269479934e-06	-0.008821723984424592	0.992961376128513	0.7875570980109792	799540	100042	800000	1	0.01	459	459	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
459	x103	93	-0.2591331227372918	0.2591331227372918	-861.88645596791	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	1	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
460	x489	384	-0.21694210574956918	0.21694210574956918	-721.7324729188907	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	2	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
461	x36	33	-0.16358514633312793	0.16358514633312793	-544.2011592043061	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	3	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
462	x551	419	-0.14737342820998062	0.14737342820998062	-490.1266905837018	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	4	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
463	x557	425	-0.1471307452348628	0.1471307452348628	-488.90397810926083	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	5	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
464	x369	300	-0.1376261814632056	0.1376261814632056	-457.95173796223696	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	6	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
465	x546	414	-0.0874048710956962	0.0874048710956962	-290.63732941010255	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	7	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
466	x320	262	0.08384994259752962	0.08384994259752962	278.9346711398407	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	8	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
467	x456	360	0.07726309129487335	0.07726309129487335	256.7476046154514	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	9	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
468	x1	0	0.06956264669711172	0.06956264669711172	231.43410348578973	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	10	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
469	x480	376	0.05912134385091005	0.05912134385091005	196.4904163170156	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	11	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
470	x32	29	0.049669228305104944	0.049669228305104944	165.17682336769772	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	12	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
471	x434	341	0.04792830522143366	0.04792830522143366	159.21361858049175	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	13	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
472	x292	239	0.04631116680454415	0.04631116680454415	154.00682337323957	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	14	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
473	x552	420	0.04490790616571732	0.04490790616571732	149.2404187277192	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	15	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
474	x248	208	0.043428718648726404	0.043428718648726404	144.4022654201849	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	16	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
475	x468	365	0.03832111865541295	0.03832111865541295	127.41813816528683	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	17	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
476	x417	325	-0.03725961301004632	0.03725961301004632	-123.82300214565174	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	18	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
477	x196	173	0.037227313426409864	0.037227313426409864	123.77411612314991	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	19	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
478	x162	148	0.03696088835018179	0.03696088835018179	122.89574046988848	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	20	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
479	x433	340	0.03695190141547607	0.03695190141547607	122.97205948587548	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	21	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
480	x386	306	0.036541364628410476	0.036541364628410476	121.53666676546545	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	22	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
481	x28	25	-0.036435172586418645	0.036435172586418645	-121.0670890027023	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	23	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
482	x203	180	0.03626268003120542	0.03626268003120542	120.62057659544655	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	24	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
483	x4	3	-0.03609206334904922	0.03609206334904922	-120.03382613685149	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	25	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
484	x112	102	-0.03483027052545946	0.03483027052545946	-115.90202929111955	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	26	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
485	x8	6	0.034756565553405436	0.034756565553405436	115.59568544796977	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	27	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
486	x19	16	0.03229341233199196	0.03229341233199196	107.41543804794314	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	28	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
487	x337	272	0.03190954585798655	0.03190954585798655	106.07259677392464	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	29	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
488	x287	234	-0.031105083358402636	0.031105083358402636	-103.38022802660973	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	30	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
489	x297	242	0.03088718298292032	0.03088718298292032	102.7125021275391	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	31	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
490	x130	120	0.030229434790322005	0.030229434790322005	100.52123744029574	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	32	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
491	x303	248	0.028745061766094617	0.028745061766094617	95.50725099215279	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	33	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
492	x541	409	0.027318160721193616	0.027318160721193616	90.82421588505147	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	34	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
493	x454	358	-0.026558568429368292	0.026558568429368292	-88.35558873281691	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	35	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
494	x419	327	-0.024925810509700243	0.024925810509700243	-82.89204869066006	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	36	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
495	x587	455	0.023765000193983386	0.023765000193983386	79.03296992368118	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	37	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
496	x7	5	0.022261257135684682	0.022261257135684682	74.04871102891819	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	38	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
497	x82	74	0.02125771381959598	0.02125771381959598	70.70091915674843	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	39	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
498	x394	314	-0.02085995916677213	0.02085995916677213	-69.4014687041148	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	40	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
499	x34	31	0.020765086089901866	0.020765086089901866	69.04780551456479	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	41	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
500	x83	75	-0.01961374242933505	0.01961374242933505	-65.26896721121162	0.0	0.7880817311779925	799953	200042	800000	2	0.005	46	42	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
501	x85	77	-0.0006428010490210089	0.0006428010490210089	-2.1374566983733785	0.03256116633040361	0.7880817311779925	799953	200042	800000	2	0.005	46	43	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
502	x288	235	0.0004991169313794985	0.0004991169313794985	1.6599550891827668	0.0969238796565399	0.7880817311779925	799953	200042	800000	2	0.005	46	44	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
503	x318	260	0.0001611885067634535	0.0001611885067634535	0.5363054409346597	0.5917476200019487	0.7880817311779925	799953	200042	800000	2	0.005	46	45	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
504	x136	126	0.00014867704679724707	0.00014867704679724707	0.4947346594730633	0.620787568405735	0.7880817311779925	799953	200042	800000	2	0.005	46	46	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
505	x103	93	-0.25908481655554494	0.25908481655554494	-861.2984329150601	0.0	0.7872947823353885	799957	300042	800000	3	0.001	42	1	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
